name,k,draft_class,pick,rookie_season,debut_lag,g,mpg,y_pts,y_reb,y_ast,y_stl,y_blk,y_tov,y_fg3m,y_fgm,y_fga,y_ftm,y_fta
Nick Smith Jr.,nick smith,2023,27.0,2024,0,51,14.215686274509803,5.921568627450981,1.411764705882353,1.1568627450980393,0.19607843137254902,0.13725490196078433,0.7647058823529411,1.2352941176470589,2.215686274509804,5.666666666666667,0.2549019607843137,0.29411764705882354
Greivis Vasquez,greivis vasquez,2010,28.0,2011,0,70,12.285714285714286,3.557142857142857,1.042857142857143,2.157142857142857,0.3142857142857143,0.05714285714285714,1.0,0.35714285714285715,1.3571428571428572,3.3285714285714287,0.4857142857142857,0.6285714285714286
Norris Cole,norris cole,2011,28.0,2012,0,64,19.71875,6.890625,1.421875,2.078125,0.6875,0.03125,1.640625,0.328125,2.765625,7.03125,1.03125,1.328125
C.J. Wilcox,cj wilcox,2014,28.0,2015,0,21,4.809523809523809,1.9523809523809523,0.3333333333333333,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.47619047619047616,0.3333333333333333,0.7619047619047619,1.8095238095238095,0.09523809523809523,0.09523809523809523
Perry Jones III,perry jones,2012,28.0,2013,0,37,7.648648648648648,2.3783783783783785,1.6756756756756757,0.2702702702702703,0.13513513513513514,0.16216216216216217,0.40540540540540543,0.0,1.054054054054054,2.675675675675676,0.2702702702702703,0.40540540540540543
R.J. Hunter,rj hunter,2015,28.0,2016,0,36,8.86111111111111,2.6944444444444446,1.0277777777777777,0.3611111111111111,0.3888888888888889,0.1111111111111111,0.3055555555555556,0.5277777777777778,1.0,2.7222222222222223,0.16666666666666666,0.19444444444444445
Jacob Evans III,jacob evans,2018,28.0,2019,0,27,7.407407407407407,1.4814814814814814,0.9259259259259259,0.8518518518518519,0.18518518518518517,0.1111111111111111,0.4074074074074074,0.14814814814814814,0.6666666666666666,1.9259259259259258,0.0,0.037037037037037035
Skal Labissiere,skal labissiere,2016,28.0,2017,0,33,18.545454545454547,8.757575757575758,4.909090909090909,0.8181818181818182,0.48484848484848486,0.3939393939393939,1.121212121212121,0.09090909090909091,3.5454545454545454,6.606060606060606,1.5757575757575757,2.242424242424242
Tony Bradley,tony bradley,2017,28.0,2018,0,9,3.2222222222222223,0.8888888888888888,1.2222222222222223,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,1.2222222222222223,0.2222222222222222,0.2222222222222222
Jordan Poole,jordan poole,2019,28.0,2020,0,57,22.403508771929825,8.824561403508772,2.0701754385964914,2.3508771929824563,0.6140350877192983,0.17543859649122806,1.2982456140350878,1.2982456140350878,2.9298245614035086,8.807017543859649,1.6666666666666667,2.087719298245614
Jaden McDaniels,jaden mcdaniels,2020,28.0,2021,0,61,23.721311475409838,6.852459016393443,3.622950819672131,1.1475409836065573,0.5245901639344263,0.9344262295081968,0.7540983606557377,1.1639344262295082,2.6557377049180326,5.868852459016393,0.3770491803278688,0.6721311475409836
Jaden Springer,jaden springer,2021,28.0,2022,0,2,3.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0
Patrick Baldwin Jr.,patrick baldwin,2022,28.0,2023,0,31,7.290322580645161,3.935483870967742,1.2903225806451613,0.3548387096774194,0.1935483870967742,0.12903225806451613,0.3548387096774194,1.032258064516129,1.3870967741935485,3.5161290322580645,0.12903225806451613,0.1935483870967742
Ryan Dunn,ryan dunn,2024,28.0,2025,0,72,19.569444444444443,7.097222222222222,3.7083333333333335,0.7916666666666666,0.6111111111111112,0.5555555555555556,0.5555555555555556,1.1388888888888888,2.8472222222222223,6.625,0.2638888888888889,0.5416666666666666
Brice Sensabaugh,brice sensabaugh,2023,28.0,2024,0,32,18.25,7.53125,3.1875,1.71875,0.40625,0.1875,1.46875,1.0625,2.65625,6.8125,1.15625,1.28125
Daniel Orton,daniel orton,2010,29.0,2012,1,16,11.6875,2.8125,2.4375,0.3125,0.5,0.5625,0.4375,0.0,1.0625,1.875,0.6875,1.5625
Cory Joseph,cory joseph,2011,29.0,2012,0,26,10.23076923076923,2.230769230769231,0.9615384615384616,1.3076923076923077,0.2692307692307692,0.11538461538461539,0.46153846153846156,0.11538461538461539,0.8461538461538461,2.6923076923076925,0.4230769230769231,0.6538461538461539
Josh Huestis,josh huestis,2014,29.0,2016,1,5,11.0,2.8,2.0,0.0,0.2,0.4,0.6,0.8,1.0,2.4,0.0,0.8
Marquis Teague,marquis teague,2012,29.0,2013,0,40,9.8,2.475,1.1,1.575,0.225,0.175,0.875,0.1,1.075,2.825,0.225,0.4
Archie Goodwin,archie goodwin,2013,29.0,2014,0,52,10.25,3.730769230769231,1.6730769230769231,0.38461538461538464,0.38461538461538464,0.21153846153846154,0.8461538461538461,0.09615384615384616,1.4615384615384615,3.2115384615384617,0.7115384615384616,1.0576923076923077
Chris McCullough,chris mccullough,2015,29.0,2016,0,24,15.125,4.666666666666667,2.8333333333333335,0.375,1.1666666666666667,0.5,0.625,0.5416666666666666,1.8333333333333333,4.541666666666667,0.4583333333333333,0.9583333333333334
Dejounte Murray,dejounte murray,2016,29.0,2017,0,34,9.352941176470589,3.823529411764706,1.2352941176470589,1.411764705882353,0.23529411764705882,0.17647058823529413,1.1176470588235294,0.2647058823529412,1.4705882352941178,3.411764705882353,0.6176470588235294,0.8823529411764706
Derrick White,derrick white,2017,29.0,2018,0,15,9.2,3.6,1.7333333333333334,0.6,0.26666666666666666,0.2,0.4,0.5333333333333333,1.0666666666666667,2.2,0.9333333333333333,1.3333333333333333
Malachi Flynn,malachi flynn,2020,29.0,2021,0,45,18.91111111111111,7.288888888888889,2.422222222222222,2.7111111111111112,0.7777777777777778,0.15555555555555556,0.8666666666666667,1.0888888888888888,2.6444444444444444,6.888888888888889,0.9111111111111111,1.1111111111111112
Keldon Johnson,keldon johnson,2019,29.0,2020,0,17,17.647058823529413,9.058823529411764,3.3529411764705883,0.8823529411764706,0.8235294117647058,0.11764705882352941,0.7647058823529411,0.7647058823529411,3.1176470588235294,5.235294117647059,2.0588235294117645,2.588235294117647
Day'Ron Sharpe,dayron sharpe,2021,29.0,2022,0,32,12.21875,6.1875,5.0,0.53125,0.3125,0.46875,0.9375,0.0625,2.6875,4.65625,0.75,1.28125
Julian Strawther,julian strawther,2023,29.0,2024,0,50,10.96,4.54,1.22,0.94,0.34,0.14,0.46,0.82,1.64,4.44,0.44,0.62
Tyty Washington Jr.,tyty washington,2022,29.0,2023,0,31,13.96774193548387,4.67741935483871,1.4516129032258065,1.5161290322580645,0.4838709677419355,0.06451612903225806,0.45161290322580644,0.6129032258064516,1.8709677419354838,5.161290322580645,0.3225806451612903,0.5806451612903226
Isaiah Collier,isaiah collier,2024,29.0,2025,0,71,25.887323943661972,8.661971830985916,3.3098591549295775,6.28169014084507,0.9295774647887324,0.22535211267605634,2.9295774647887325,0.5915492957746479,3.295774647887324,7.816901408450704,1.4788732394366197,2.1690140845070425
Liam McNeeley,liam mcneeley,2025,29.0,2026,0,31,11.806451612903226,4.258064516129032,2.3548387096774195,0.7741935483870968,0.16129032258064516,0.0967741935483871,0.41935483870967744,0.7741935483870968,1.2258064516129032,3.064516129032258,1.032258064516129,1.2580645161290323
Lazar Hayward,lazar hayward,2010,30.0,2011,0,41,10.268292682926829,3.902439024390244,1.7073170731707317,0.6829268292682927,0.2926829268292683,0.17073170731707318,0.4634146341463415,0.4146341463414634,1.3414634146341464,3.7560975609756095,0.8048780487804879,1.024390243902439
Festus Ezeli,festus ezeli,2012,30.0,2013,0,77,14.2987012987013,2.4155844155844157,4.025974025974026,0.2857142857142857,0.2987012987012987,0.922077922077922,0.8181818181818182,0.0,0.935064935064935,2.142857142857143,0.5454545454545454,1.025974025974026
Jimmy Butler,jimmy butler,2011,30.0,2012,0,39,9.23076923076923,2.7948717948717947,1.435897435897436,0.358974358974359,0.28205128205128205,0.1282051282051282,0.358974358974359,0.05128205128205128,0.8205128205128205,2.0256410256410255,1.1025641025641026,1.435897435897436
Kyle Anderson,kyle anderson,2014,30.0,2015,0,32,11.0625,2.3125,2.25,0.875,0.46875,0.21875,0.3125,0.09375,0.96875,2.78125,0.28125,0.4375
Damian Jones,damian jones,2016,30.0,2017,0,10,8.6,1.9,2.3,0.0,0.1,0.4,0.6,0.0,0.8,1.6,0.3,1.0
Josh Hart,josh hart,2017,30.0,2018,0,63,23.174603174603174,7.873015873015873,4.174603174603175,1.2698412698412698,0.746031746031746,0.25396825396825395,0.746031746031746,1.2380952380952381,2.7936507936507935,5.9523809523809526,1.0476190476190477,1.492063492063492
Kevon Looney,kevon looney,2015,30.0,2016,0,5,4.2,1.8,2.0,0.0,0.0,0.0,0.2,0.2,0.8,1.4,0.0,0.0
Desmond Bane,desmond bane,2020,30.0,2021,0,65,22.476923076923075,9.261538461538462,3.0923076923076924,1.6923076923076923,0.6153846153846154,0.2153846153846154,0.8769230769230769,1.7076923076923076,3.476923076923077,7.430769230769231,0.6,0.7230769230769231
Omari Spellman,omari spellman,2018,30.0,2019,0,46,17.5,5.913043478260869,4.217391304347826,1.0217391304347827,0.5652173913043478,0.5434782608695652,0.6739130434782609,0.9565217391304348,2.130434782608696,5.304347826086956,0.6956521739130435,0.9782608695652174
Kevin Porter Jr.,kevin porter,2019,30.0,2020,0,50,23.24,9.96,3.24,2.18,0.92,0.28,1.86,1.06,3.72,8.42,1.46,2.02
Kobe Brown,kobe brown,2023,30.0,2024,0,43,9.093023255813954,2.0697674418604652,1.441860465116279,0.5813953488372093,0.27906976744186046,0.13953488372093023,0.20930232558139536,0.32558139534883723,0.8604651162790697,2.0930232558139537,0.023255813953488372,0.046511627906976744
Santi Aldama,santi aldama,2021,30.0,2022,0,32,11.21875,4.125,2.71875,0.65625,0.1875,0.3125,0.5,0.1875,1.65625,4.125,0.625,1.0
Baylor Scheierman,baylor scheierman,2024,30.0,2025,0,31,12.419354838709678,3.6451612903225805,2.096774193548387,1.064516129032258,0.5483870967741935,0.06451612903225806,0.3870967741935484,0.8387096774193549,1.2580645161290323,3.5483870967741935,0.2903225806451613,0.3870967741935484
Peyton Watson,peyton watson,2022,30.0,2023,0,23,8.043478260869565,3.260869565217391,1.608695652173913,0.4782608695652174,0.08695652173913043,0.4782608695652174,0.34782608695652173,0.2608695652173913,1.2608695652173914,2.5652173913043477,0.4782608695652174,0.8695652173913043
Yanic Konan Niederhauser,yanic konan niederhauser,2025,30.0,2026,0,40,10.625,4.4,2.925,0.3,0.125,0.75,0.575,0.025,1.6,2.5,1.175,1.55
Jeffery Taylor,jeffery taylor,2012,31.0,2013,0,77,19.61038961038961,6.12987012987013,1.948051948051948,0.8181818181818182,0.6103896103896104,0.19480519480519481,0.6233766233766234,0.6883116883116883,2.2337662337662336,5.181818181818182,0.974025974025974,1.3376623376623376
Allen Crabbe,allen crabbe,2013,31.0,2014,0,15,6.533333333333333,2.2,0.6,0.4,0.13333333333333333,0.06666666666666667,0.2,0.4,0.8,2.2,0.2,0.26666666666666666
Deyonta Davis,deyonta davis,2016,31.0,2017,0,34,6.970588235294118,1.7058823529411764,1.7647058823529411,0.058823529411764705,0.08823529411764706,0.5,0.23529411764705882,0.0,0.7058823529411765,1.3823529411764706,0.29411764705882354,0.5294117647058824
Frank Jackson,frank jackson,2017,31.0,2019,1,61,19.19672131147541,8.114754098360656,2.19672131147541,1.1311475409836065,0.4098360655737705,0.03278688524590164,0.7868852459016393,0.8688524590163934,3.180327868852459,7.327868852459017,0.8852459016393442,1.1967213114754098
Andrew Nembhard,andrew nembhard,2022,31.0,2023,0,75,27.68,9.453333333333333,2.6533333333333333,4.546666666666667,0.9333333333333333,0.17333333333333334,1.68,1.2266666666666666,3.7866666666666666,8.586666666666666,0.6533333333333333,0.8266666666666667
Tyrell Terry,tyrell terry,2020,31.0,2021,0,10,5.7,1.1,0.6,0.6,0.5,0.0,0.2,0.0,0.5,1.5,0.1,0.3
Rasheer Fleming,rasheer fleming,2025,31.0,2026,0,55,12.309090909090909,4.327272727272727,2.2545454545454544,0.2909090909090909,0.4,0.38181818181818183,0.5272727272727272,0.8181818181818182,1.5818181818181818,3.909090909090909,0.34545454545454546,0.6181818181818182
Jonathan Mogbo,jonathan mogbo,2024,31.0,2025,0,63,20.428571428571427,6.174603174603175,4.936507936507937,2.3174603174603177,0.873015873015873,0.5396825396825397,1.1111111111111112,0.2698412698412698,2.4761904761904763,5.650793650793651,0.9523809523809523,1.3015873015873016
Dexter Pittman,dexter pittman,2010,32.0,2011,0,2,5.5,1.0,1.5,0.0,0.0,0.0,1.0,0.0,0.5,1.5,0.0,0.0
Justin Harper,justin harper,2011,32.0,2012,0,13,6.230769230769231,1.5384615384615385,0.9230769230769231,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.46153846153846156,0.15384615384615385,0.6923076923076923,2.3846153846153846,0.0,0.07692307692307693
K.J. McDaniels,kj mcdaniels,2014,32.0,2015,0,62,21.822580645161292,7.854838709677419,3.225806451612903,1.1612903225806452,0.7096774193548387,1.1290322580645162,1.6935483870967742,0.6935483870967742,2.774193548387097,7.0,1.6129032258064515,2.1451612903225805
Montrezl Harrell,montrezl harrell,2015,32.0,2016,0,39,9.692307692307692,3.58974358974359,1.6666666666666667,0.4358974358974359,0.28205128205128205,0.28205128205128205,0.4358974358974359,0.0,1.4871794871794872,2.3076923076923075,0.6153846153846154,1.1794871794871795
Davon Reed,davon reed,2017,32.0,2018,0,21,11.523809523809524,3.0,1.8571428571428572,0.6190476190476191,0.47619047619047616,0.09523809523809523,0.47619047619047616,0.5238095238095238,1.0476190476190477,3.619047619047619,0.38095238095238093,0.5714285714285714
Jevon Carter,jevon carter,2018,32.0,2019,0,39,14.743589743589743,4.410256410256411,1.6923076923076923,1.7692307692307692,0.6666666666666666,0.28205128205128205,0.8461538461538461,0.8717948717948718,1.435897435897436,4.743589743589744,0.6666666666666666,0.8205128205128205
KZ Okpala,kz okpala,2019,32.0,2020,0,5,5.0,1.4,1.0,0.2,0.4,0.2,0.2,0.0,0.6,1.0,0.2,0.4
Jalen Pickett,jalen pickett,2023,32.0,2024,0,26,4.6923076923076925,1.6153846153846154,0.5384615384615384,0.8076923076923077,0.15384615384615385,0.0,0.34615384615384615,0.34615384615384615,0.5769230769230769,1.3461538461538463,0.11538461538461539,0.15384615384615385
Vernon Carey Jr.,vernon carey,2020,32.0,2021,0,17,5.705882352941177,2.235294117647059,1.3529411764705883,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.9411764705882353,1.8235294117647058,0.29411764705882354,0.4117647058823529
Jeremiah Robinson-Earl,jeremiah robinson-earl,2021,32.0,2022,0,49,22.20408163265306,7.469387755102041,5.591836734693878,1.0,0.5918367346938775,0.30612244897959184,0.7959183673469388,1.183673469387755,2.7346938775510203,6.612244897959184,0.8163265306122449,1.1020408163265305
Caleb Houstan,caleb houstan,2022,32.0,2023,0,51,15.941176470588236,3.784313725490196,1.9411764705882353,0.5882352941176471,0.23529411764705882,0.13725490196078433,0.35294117647058826,0.9019607843137255,1.2941176470588236,3.5686274509803924,0.29411764705882354,0.35294117647058826
Kyle Filipowski,kyle filipowski,2024,32.0,2025,0,72,21.083333333333332,9.583333333333334,6.111111111111111,1.9444444444444444,0.6666666666666666,0.3055555555555556,1.4166666666666667,1.0694444444444444,3.611111111111111,7.194444444444445,1.2916666666666667,1.9861111111111112
Kyle Singler,kyle singler,2011,33.0,2013,1,81,28.012345679012345,8.74074074074074,4.049382716049383,0.9506172839506173,0.691358024691358,0.4567901234567901,1.1728395061728396,0.8518518518518519,3.345679012345679,7.790123456790123,1.1975308641975309,1.4938271604938271
Hassan Whiteside,hassan whiteside,2010,33.0,2011,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Harris,joe harris,2014,33.0,2015,0,47,10.446808510638299,2.893617021276596,0.8723404255319149,0.5531914893617021,0.14893617021276595,0.0425531914893617,0.574468085106383,0.6595744680851063,1.0212765957446808,2.5531914893617023,0.19148936170212766,0.3191489361702128
Bernard James,bernard james,2012,33.0,2013,0,45,9.822222222222223,2.688888888888889,2.8444444444444446,0.13333333333333333,0.26666666666666666,0.8222222222222222,0.37777777777777777,0.0,1.0666666666666667,2.088888888888889,0.5555555555555556,0.9111111111111111
Carrick Felix,carrick felix,2013,33.0,2014,0,7,5.428571428571429,2.7142857142857144,0.8571428571428571,0.5714285714285714,0.0,0.0,0.5714285714285714,0.2857142857142857,1.0,2.0,0.42857142857142855,0.5714285714285714
Jordan Mickey,jordan mickey,2015,33.0,2016,0,15,3.8666666666666667,1.4,0.8666666666666667,0.06666666666666667,0.0,0.7333333333333333,0.06666666666666667,0.0,0.5333333333333333,1.4666666666666666,0.3333333333333333,0.6666666666666666
Cheick Diallo,cheick diallo,2016,33.0,2017,0,16,12.375,5.4375,4.5625,0.25,0.25,0.4375,0.4375,0.0,2.25,4.75,0.9375,1.3125
Jalen Brunson,jalen brunson,2018,33.0,2019,0,73,21.863013698630137,9.287671232876713,2.315068493150685,3.1506849315068495,0.5068493150684932,0.0547945205479452,1.2054794520547945,0.863013698630137,3.6164383561643834,7.739726027397261,1.1917808219178083,1.643835616438356
Carsen Edwards,carsen edwards,2019,33.0,2020,0,36,9.777777777777779,3.361111111111111,1.3055555555555556,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.4166666666666667,0.6666666666666666,1.1666666666666667,3.5555555555555554,0.3611111111111111,0.5277777777777778
Jason Preston,jason preston,2021,33.0,2023,1,14,8.857142857142858,2.9285714285714284,1.5714285714285714,1.9285714285714286,0.14285714285714285,0.0,0.7142857142857143,0.35714285714285715,1.2857142857142858,2.9285714285714284,0.0,0.14285714285714285
Daniel Oturu,daniel oturu,2020,33.0,2021,0,27,5.703703703703703,1.9259259259259258,1.6296296296296295,0.3333333333333333,0.18518518518518517,0.25925925925925924,0.3333333333333333,0.037037037037037035,0.7777777777777778,1.8518518518518519,0.3333333333333333,0.4444444444444444
Christian Koloko,christian koloko,2022,33.0,2023,0,58,13.827586206896552,3.1379310344827585,2.9482758620689653,0.5344827586206896,0.3620689655172414,0.9827586206896551,0.3448275862068966,0.017241379310344827,1.2413793103448276,2.586206896551724,0.6379310344827587,1.0172413793103448
Sion James,sion james,2025,33.0,2026,0,82,22.4390243902439,5.378048780487805,3.5,1.9878048780487805,0.6341463414634146,0.24390243902439024,0.7926829268292683,1.0121951219512195,1.6829268292682926,4.536585365853658,1.0,1.1951219512195121
Armon Johnson,armon johnson,2010,34.0,2011,0,35,7.885714285714286,3.085714285714286,1.0285714285714285,1.2857142857142858,0.14285714285714285,0.02857142857142857,1.0857142857142856,0.14285714285714285,1.2857142857142858,2.857142857142857,0.37142857142857144,0.6285714285714286
Shelvin Mack,shelvin mack,2011,34.0,2012,0,64,12.140625,3.59375,1.4375,2.046875,0.4375,0.03125,0.75,0.1875,1.375,3.4375,0.65625,0.921875
Isaiah Canaan,isaiah canaan,2013,34.0,2014,0,21,12.0,4.809523809523809,1.1428571428571428,1.0476190476190477,0.38095238095238093,0.19047619047619047,1.0,0.8571428571428571,1.4761904761904763,4.142857142857143,1.0,1.380952380952381
Jae Crowder,jae crowder,2012,34.0,2013,0,77,17.532467532467532,5.090909090909091,2.4285714285714284,1.2207792207792207,0.8181818181818182,0.22077922077922077,0.6363636363636364,0.8181818181818182,1.8311688311688312,4.766233766233766,0.6103896103896104,0.948051948051948
Anthony Brown,anthony brown,2015,34.0,2016,0,29,20.551724137931036,3.9655172413793105,2.413793103448276,0.6551724137931034,0.4827586206896552,0.1724137931034483,0.5172413793103449,0.6896551724137931,1.3448275862068966,4.344827586206897,0.5862068965517241,0.6896551724137931
Cleanthony Early,cleanthony early,2014,34.0,2015,0,38,17.105263157894736,5.526315789473684,2.5526315789473686,0.9473684210526315,0.631578947368421,0.3157894736842105,1.0526315789473684,0.5789473684210527,2.0,5.631578947368421,0.9473684210526315,1.263157894736842
Devonte' Graham,devonte graham,2018,34.0,2019,0,46,14.76086956521739,4.717391304347826,1.3695652173913044,2.630434782608696,0.5,0.043478260869565216,0.6521739130434783,0.7391304347826086,1.608695652173913,4.695652173913044,0.7608695652173914,1.0
Tyler Ulis,tyler ulis,2016,34.0,2017,0,59,19.016949152542374,7.52542372881356,1.6101694915254237,3.830508474576271,0.8135593220338984,0.0847457627118644,1.305084745762712,0.3559322033898305,3.1186440677966103,7.406779661016949,0.9322033898305084,1.2033898305084745
Frank Mason III,frank mason,2017,34.0,2018,0,52,19.0,7.9423076923076925,2.5,2.826923076923077,0.6538461538461539,0.19230769230769232,1.25,0.5961538461538461,2.769230769230769,7.3076923076923075,1.8076923076923077,2.2115384615384617
Bruno Fernando,bruno fernando,2019,34.0,2020,0,56,12.696428571428571,4.285714285714286,3.5357142857142856,0.875,0.32142857142857145,0.30357142857142855,0.75,0.08928571428571429,1.8392857142857142,3.5535714285714284,0.5178571428571429,0.9107142857142857
Ryan Kalkbrenner,ryan kalkbrenner,2025,34.0,2026,0,69,21.44927536231884,7.550724637681159,5.463768115942029,0.782608695652174,0.463768115942029,1.463768115942029,0.8985507246376812,0.0,3.1739130434782608,4.217391304347826,1.2028985507246377,1.681159420289855
Colby Jones,colby jones,2023,34.0,2024,0,29,6.517241379310345,2.206896551724138,1.3793103448275863,0.6896551724137931,0.2413793103448276,0.1724137931034483,0.3448275862068966,0.06896551724137931,0.9655172413793104,2.4482758620689653,0.20689655172413793,0.3793103448275862
Tyler Kolek,tyler kolek,2024,34.0,2025,0,41,7.195121951219512,1.975609756097561,0.6585365853658537,1.7073170731707317,0.2926829268292683,0.0975609756097561,0.43902439024390244,0.34146341463414637,0.6585365853658537,2.0,0.3170731707317073,0.4146341463414634
Jaylin Williams,jaylin williams,2022,34.0,2023,0,49,18.714285714285715,5.877551020408164,4.918367346938775,1.5510204081632653,0.5714285714285714,0.24489795918367346,0.7551020408163265,0.9387755102040817,2.0816326530612246,4.775510204081633,0.7755102040816326,1.1020408163265305
Draymond Green,draymond green,2012,35.0,2013,0,77,13.454545454545455,2.857142857142857,3.2857142857142856,0.6623376623376623,0.5324675324675324,0.3246753246753247,0.6363636363636364,0.16883116883116883,1.051948051948052,3.2467532467532467,0.5844155844155844,0.7142857142857143
Tyler Honeycutt,tyler honeycutt,2011,35.0,2012,0,13,6.769230769230769,1.5384615384615385,1.0769230769230769,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.6153846153846154,1.8461538461538463,0.23076923076923078,0.38461538461538464
Jarnell Stokes,jarnell stokes,2014,35.0,2015,0,19,6.631578947368421,3.0,1.7894736842105263,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.0,1.105263157894737,1.9473684210526316,0.7894736842105263,1.4736842105263157
Melvin Frazier,melvin frazier,2018,35.0,2019,0,10,4.4,1.5,0.5,0.1,0.1,0.0,0.1,0.0,0.7,2.1,0.1,0.4
Ivan Rabb,ivan rabb,2017,35.0,2018,0,35,14.8,5.742857142857143,4.514285714285714,0.9142857142857143,0.34285714285714286,0.37142857142857144,1.0,0.0,2.4571428571428573,4.3428571428571425,0.8285714285714286,1.0285714285714285
Xavier Tillman,xavier tillman,2020,35.0,2021,0,56,18.714285714285715,6.642857142857143,4.5,1.3214285714285714,0.75,0.5714285714285714,0.75,0.35714285714285715,2.875,5.125,0.5357142857142857,0.875
Herbert Jones,herbert jones,2021,35.0,2022,0,78,29.923076923076923,9.512820512820513,3.7948717948717947,2.141025641025641,1.6666666666666667,0.7692307692307693,1.2820512820512822,0.7307692307692307,3.5128205128205128,7.384615384615385,1.7564102564102564,2.08974358974359
Johni Broome,johni broome,2025,35.0,2026,0,11,5.0,0.9090909090909091,1.4545454545454546,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.36363636363636365,2.1818181818181817,0.18181818181818182,0.5454545454545454
Max Christie,max christie,2022,35.0,2023,0,40,12.85,3.2,1.875,0.525,0.225,0.175,0.325,0.65,1.1,2.65,0.35,0.4
Julian Phillips,julian phillips,2023,35.0,2024,0,39,8.23076923076923,2.282051282051282,0.9230769230769231,0.3333333333333333,0.1794871794871795,0.1794871794871795,0.2564102564102564,0.3076923076923077,0.8205128205128205,1.9743589743589745,0.3333333333333333,0.48717948717948717
Johnny Furphy,johnny furphy,2024,35.0,2025,0,49,7.816326530612245,2.1020408163265305,1.4489795918367347,0.3877551020408163,0.3673469387755102,0.22448979591836735,0.24489795918367346,0.30612244897959184,0.7142857142857143,1.8775510204081634,0.3673469387755102,0.4489795918367347
Orlando Johnson,orlando johnson,2012,36.0,2013,0,50,12.34,4.06,2.2,0.94,0.22,0.18,0.58,0.72,1.44,3.6,0.46,0.64
Jordan Williams,jordan williams,2011,36.0,2012,0,43,14.813953488372093,4.5813953488372094,3.627906976744186,0.2558139534883721,0.4883720930232558,0.3488372093023256,0.5348837209302325,0.0,1.7906976744186047,3.5348837209302326,1.0,1.5348837209302326
Ray McCallum,ray mccallum,2013,36.0,2014,0,43,20.837209302325583,6.511627906976744,1.8372093023255813,2.7906976744186047,0.5116279069767442,0.20930232558139536,0.9069767441860465,0.5116279069767442,2.627906976744186,6.976744186046512,0.7441860465116279,1.0
Johnny O'Bryant III,johnny obryant,2014,36.0,2015,0,34,10.735294117647058,2.9411764705882355,1.8823529411764706,0.5,0.14705882352941177,0.11764705882352941,0.7352941176470589,0.0,1.2941176470588236,3.5294117647058822,0.35294117647058826,0.7941176470588235
Rakeem Christmas,rakeem christmas,2015,36.0,2016,0,1,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Malcolm Brogdon,malcolm brogdon,2016,36.0,2017,0,75,26.386666666666667,10.226666666666667,2.84,4.226666666666667,1.12,0.16,1.5066666666666666,1.04,3.8666666666666667,8.466666666666667,1.4533333333333334,1.68
Cody Martin,cody martin,2019,36.0,2020,0,47,19.19148936170213,5.0638297872340425,3.3617021276595747,2.021276595744681,0.8297872340425532,0.19148936170212766,0.9361702127659575,0.3829787234042553,1.8936170212765957,4.404255319148936,0.8936170212765957,1.3829787234042554
